Date Time,Model Name,Agent Name,Exam Name,Temperature,Problem ID,Source,Source ID,Topic,Problem,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Agent Answer,Correct Answer,Solution,Score,Input Tokens,Output Tokens,Total Tokens,Error
2024-06-09 23:53:12,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,62,agi-eval/lsat-ar,83,Law,"Topic: Law
Context: A software company employs exactly seven sales representatives—Kim, Mahr, Parra, Quinn, Stuckey, Tiao, and Udall—to work in its three sales zones—Zone 1, Zone 2, and Zone 3. Each sales representative works in exactly one of the sales zones, in accordance with the following conditions: Either Parra or Tiao (but not both) works in Zone 1. Either Tiao or Udall (but not both) works in Zone 2. Parra and Quinn work in the same sales zone as each other. Stuckey and Udall work in the same sales zone as each other. There are more of the sales representatives working in Zone 3 than in Zone 2.
Question: If more sales representatives work in Zone 1 than in Zone 3, then which one of the following could be true?
Choices:
  A: Kim works in Zone 2.
  B: Mahr works in Zone 2.
  C: Parra works in Zone 3.
  D: Tiao works in Zone 1.
  E: Udall works in Zone 3.
",C,D,E,E,E,D,C,D,C,E,E,E,,1,525,3063,3588,
2024-06-09 23:53:19,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,63,agi-eval/lsat-ar,64,Law,"Topic: Law
Context: On the first day of a two-day study for a cycling magazine, four riders—Reynaldo, Seamus, Theresa, and Yuki—will each test one of four bicycles—F, G, H, and J. Each rider will then test a different one of the bicycles on the second day. Each rider tests only one bicycle per day, and all four bicycles are tested each day. The assignment of riders to bicycles is subject to the following conditions: Reynaldo cannot test F. Yuki cannot test J. Theresa must be one of the testers for H. The bicycle that Yuki tests on the first day must be tested by Seamus on the second day.
Question: If Theresa tests J on the first day, then which one of the following could be true?
Choices:
  A: Reynaldo tests G on the second day.
  B: Seamus tests H on the first day.
  C: Yuki tests H on the second day.
  D: Seamus is one of the testers for J.
  E: Theresa is one of the testers for G.
",C,D,A,C,C,D,D,C,C,D,C,B,,0,512,1937,2449,
2024-06-09 23:53:24,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,64,agi-eval/lsat-ar,2,Law,"Topic: Law
Context: Of the eight students—George, Helen, Irving, Kyle, Lenore, Nina, Olivia, and Robert—in a seminar, exactly six will give individual oral reports during three consecutive days—Monday, Tuesday, and Wednesday. Exactly two reports will be given each day—one in the morning and one in the afternoon—according to the following conditions: Tuesday is the only day on which George can give a report. Neither Olivia nor Robert can give an afternoon report. If Nina gives a report, then on the next day Helen and Irving must both give reports, unless Nina's report is given on Wednesday.
Question: If Kyle and Lenore do not give reports, then the morning reports on Monday, Tuesday, and Wednesday, respectively, could be given by
Choices:
  A: Helen, George, and Nina
  B: Irving, Robert, and Helen
  C: Nina, Helen, and Olivia
  D: Olivia, Robert, and Irving
  E: Robert, George, and Helen
",A,B,B,B,A,A,B,A,E,E,B,D,,0,493,2836,3329,
2024-06-09 23:53:30,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,65,agi-eval/lsat-ar,67,Law,"Topic: Law
Context: Exactly eight books—F, G, H, I, K, L, M, O—are placed on a bookcase with exactly three shelves—the top shelf, the middle shelf, and the bottom shelf. At least two books are placed on each shelf. The following conditions must apply: More of the books are placed on the bottom shelf than the top shelf. I is placed on the middle shelf. K is placed on a higher shelf than F. O is placed on a higher shelf than L. F is placed on the same shelf as M.
Question: It is fully determined which of the shelves each of the books is placed on if which one of the following is true?
Choices:
  A: I and M are placed on the same shelf as each other.
  B: K and G are placed on the same shelf as each other.
  C: L and F are placed on the same shelf as each other.
  D: M and H are placed on the same shelf as each other.
  E: H and O are placed on the same shelf as each other.
",C,C,D,C,C,C,N,A,C,A,C,A,,0,510,2765,3275,
2024-06-09 23:53:36,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,66,agi-eval/lsat-ar,99,Law,"Topic: Law
Context: Exactly five witnesses—Franco, Garcia, Hong, Iturbe, and Jackson—are to be scheduled to testify at a hearing that is to take exactly three days of one week—Monday, Tuesday, and Wednesday. Each witness testifies on exactly one day of the hearing. The schedule must meet the following conditions: Franco does not testify on the same day that Garcia testifies. Iturbe testifies on Wednesday. Exactly two witnesses testify on Tuesday. Hong does not testify on Monday. At least one witness testifies on Monday.
Question: Which one of the following CANNOT be true of the schedule?
Choices:
  A: Franco is the only witness scheduled to testify on Monday.
  B: Franco is scheduled to testify on the same day as Iturbe.
  C: Garcia and Hong are both scheduled to testify on Tuesday.
  D: Garcia is the only witness scheduled to testify on Monday and Hong is one of two witnesses scheduled to testify on Wednesday.
  E: Jackson is scheduled to testify on Tuesday and two witnesses are scheduled to testify on Monday.
",B,B,B,B,B,B,B,B,B,B,B,E,,0,507,2057,2564,
2024-06-09 23:53:40,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,67,agi-eval/lsat-ar,61,Law,"Topic: Law
Context: On the first day of a two-day study for a cycling magazine, four riders—Reynaldo, Seamus, Theresa, and Yuki—will each test one of four bicycles—F, G, H, and J. Each rider will then test a different one of the bicycles on the second day. Each rider tests only one bicycle per day, and all four bicycles are tested each day. The assignment of riders to bicycles is subject to the following conditions: Reynaldo cannot test F. Yuki cannot test J. Theresa must be one of the testers for H. The bicycle that Yuki tests on the first day must be tested by Seamus on the second day.
Question: If Theresa tests G on the second day, then which one of the following must be true?
Choices:
  A: Reynaldo tests H on the first day.
  B: Reynaldo tests J on the first day.
  C: Theresa tests H on the second day.
  D: Theresa tests J on the first day.
  E: Yuki tests H on the second day.
",C,B,D,D,B,D,D,D,B,E,D,E,,0,509,1429,1938,
2024-06-09 23:53:43,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,68,agi-eval/lsat-ar,115,Law,"Topic: Law
Context: An editor will edit seven articles, one at a time. Three of the articles—G, H, and J—cover finance; three other articles—Q, R, and S—cover nutrition; and the remaining article, Y, covers wildlife. The order in which the articles are edited is subject to the following conditions: Consecutive articles cannot cover the same topic as each other. S can be earlier than Q only if Q is third. S must be earlier than Y. J must be earlier than G, and G must be earlier than R.
Question: The order in which the articles are edited is fully determined if which one of the following is true?
Choices:
  A: H is fourth.
  B: H is sixth.
  C: R is fourth.
  D: R is seventh.
  E: Y is fifth.
",B,C,C,E,C,C,D,E,E,C,C,C,,1,462,2622,3084,
2024-06-09 23:53:48,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,69,agi-eval/lsat-ar,69,Law,"Topic: Law
Context: Exactly eight books—F, G, H, I, K, L, M, O—are placed on a bookcase with exactly three shelves—the top shelf, the middle shelf, and the bottom shelf. At least two books are placed on each shelf. The following conditions must apply: More of the books are placed on the bottom shelf than the top shelf. I is placed on the middle shelf. K is placed on a higher shelf than F. O is placed on a higher shelf than L. F is placed on the same shelf as M.
Question: If G is placed on the top shelf, then which one of the following could be a complete and accurate list of the books placed on the middle shelf?
Choices:
  A: H, I
  B: I, L
  C: H, I, L
  D: I, K, L
  E: F, I, M
",A,C,D,D,A,C,B,B,A,B,B,D,,0,477,2179,2656,
2024-06-09 23:53:52,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,70,agi-eval/lsat-ar,198,Law,"Topic: Law
Context: During the weeklong grand opening of a new antique shop, the antique dealer will auction exactly one antique per day for six consecutive days—June 1st through June 6th. The antiques to be auctioned are: a harmonica, a lamp, a mirror, a sundial, a table, and a vase. The following conditions apply: The sundial is not auctioned on June 1st. If the harmonica is auctioned on an earlier date than the lamp, then the mirror is also auctioned on an earlier date than the lamp. The sundial is auctioned on an earlier date than the mirror and also on an earlier date than the vase. The table is auctioned on an earlier date than the harmonica or on an earlier date than the vase, but not both.
Question: If the table is auctioned on a date that is later than both the date on which the mirror is auctioned and the date on which the vase is auctioned, then which one of the following could be true?
Choices:
  A: The harmonica is auctioned on an earlier date than the table.
  B: The table is auctioned on an earlier date than the lamp.
  C: The table is auctioned on an earlier date than the sundial.
  D: The mirror is auctioned on an earlier date than the vase.
  E: The sundial is auctioned on an earlier date than the lamp.
",B,D,D,D,A,A,D,D,N,D,D,D,,1,586,2948,3534,
2024-06-09 23:53:58,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,71,agi-eval/lsat-ar,78,Law,"Topic: Law
Context: A shopping center has exactly seven spaces—space 1 through space 7—arranged in a straight row. Seven businesses—an optometrist, a pharmacy, two restaurants, a shoe store, a toy store, and a veterinarian—will be located in the shopping center, one in each space. The locations of the businesses are subject to the following constraints: The pharmacy must be at one end of the row and one of the restaurants at the other. The two restaurants must be separated by at least two other businesses. The pharmacy must be next to either the optometrist or the veterinarian. The toy store cannot be next to the veterinarian.
Question: If the veterinarian is in space 5, which one of the following must be true?
Choices:
  A: The optometrist is in space 2.
  B: The pharmacy is in space 7.
  C: A restaurant is in space 4.
  D: The shoe store is in space 6.
  E: The toy store is in space 3.
",A,D,E,A,A,C,E,A,D,D,A,C,,0,502,2673,3175,
2024-06-09 23:54:03,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,72,agi-eval/lsat-ar,150,Law,"Topic: Law
Context: Three rugs will be woven out of colored thread. Six colors of thread are available—forest, olive, peach, turquoise, white, and yellow—exactly five of which will be used to weave the rugs. Each color that is used will be used in only one of the rugs. The rugs are either solid—woven in a single color—or multicolored. The rugs must be woven according to the following rules: In any rug in which white is used, two other colors are also used. In any rug in which olive is used, peach is also used. Forest and turquoise are not used together in a rug. Peach and turquoise are not used together in a rug. Peach and yellow are not used together in a rug.
Question: Which one of the following must be true?
Choices:
  A: There are no multicolored rugs in which forest is used.
  B: There are no multicolored rugs in which turquoise is used.
  C: Peach is used in one of the rugs.
  D: Turquoise is used in one of the rugs.
  E: Yellow is used in one of the rugs.
",B,C,C,C,C,C,C,C,C,C,C,C,,1,522,2310,2832,
2024-06-09 23:54:08,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,73,agi-eval/lsat-ar,147,Law,"Topic: Law
Context: Four art historians—Farley, Garcia, Holden, and Jiang—will give a series of four public lectures, each lecture on a different topic—lithographs, oil paintings, sculptures, and watercolors. The lectures will be given one at a time, with each art historian giving a lecture on a different one of the topics. The schedule of the lectures is subject to the following constraints: The oil paintings lecture and the watercolors lecture must both be earlier than the lithographs lecture. Farley's lecture must be earlier than the oil paintings lecture. Holden's lecture must be earlier than both Garcia's lecture and Jiang's lecture.
Question: Which one of the following CANNOT be true?
Choices:
  A: Farley gives the lithographs lecture.
  B: Garcia gives the sculptures lecture.
  C: Garcia gives the watercolors lecture.
  D: Holden gives the oil paintings lecture.
  E: Jiang gives the watercolors lecture.
",D,A,A,A,A,A,N,E,A,A,A,A,,1,483,2600,3083,
2024-06-09 23:54:14,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,74,agi-eval/lsat-ar,216,Law,"Topic: Law
Context: An author is planning to write a mystery novel consisting of seven chapters, chapter 1 through chapter 7. Each of seven different clues—R, S, T, U, W, X, and Z—is to be mentioned exactly once, one clue per chapter. The order in which the clues are mentioned is subject to the following constraints: T cannot be mentioned in chapter 1. T must be mentioned before W, and there must be exactly two chapters separating the mention of T from the mention of W. S and Z cannot be mentioned in adjacent chapters. W and X cannot be mentioned in adjacent chapters. U and X must be mentioned in adjacent chapters.
Question: If Z is mentioned in chapter 7, which one of the following could be true?
Choices:
  A: R is mentioned in chapter 3.
  B: S is mentioned in chapter 3.
  C: T is mentioned in chapter 4.
  D: U is mentioned in chapter 1.
  E: X is mentioned in chapter 5.
",B,E,C,C,C,A,A,E,E,A,A,D,,0,501,1768,2269,
2024-06-09 23:54:18,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,75,agi-eval/lsat-ar,194,Law,"Topic: Law
Context: Four students will be assigned to a history project in which they will search archives from the years 1921, 1922, 1923, and 1924. Each of the four years will have exactly one student assigned to it. Six students—Louis, Mollie, Onyx, Ryan, Tiffany, and Yoshio—are available for this project. The following conditions apply: Only Louis or Tiffany can be assigned to 1923. If Mollie is assigned to the project, then she must be assigned to either 1921 or 1922. If Tiffany is assigned to the project, then Ryan must be assigned to the project. If Ryan is assigned to the project, then Onyx must be assigned to the year immediately prior to Ryan's.
Question: If Yoshio is not assigned to the project, which one of the following could be true?
Choices:
  A: Louis is not assigned to the project.
  B: Ryan is not assigned to the project.
  C: Tiffany is not assigned to the project.
  D: Onyx is assigned to 1922.
  E: Louis is assigned to 1924.
",B,D,E,D,D,B,D,D,D,D,D,E,,0,526,2316,2842,
2024-06-09 23:54:24,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,76,agi-eval/lsat-ar,93,Law,"Topic: Law
Context: A realtor will show a prospective buyer seven houses—J, K, L, M, N, 0, and P—during a single day. The first and second houses to be shown will be shown in the morning; the third, fourth, and fifth houses to be shown will be shown in the afternoon; the sixth and seventh houses to be shown will be shown in the evening. The houses will be shown according to the following rules: J must be shown in the evening. K cannot be shown in the morning. L must be shown at some time after K is shown and at some time before M is shown.
Question: Which one of the following could be the order, from first through seventh, in which the realtor shows the houses?
Choices:
  A: K, 0, L, M, N, J, P
  B: N, L, P, K, M, 0, J
  C: 0, P, K, L, N, M, J
  D: 0, P, M, N, K, L, J
  E: P, 0, K, J, L, N, M
",D,D,N,A,A,D,C,D,D,D,D,C,,0,535,2267,2802,
2024-06-09 23:54:30,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,77,agi-eval/lsat-ar,181,Law,"Topic: Law
Context: A publisher is planning to publish six cookbooks—K, L, M, N, O, and P—over the course of the next year. Each cookbook will be published in one of two seasons—fall or spring—subject to the following conditions: M and P cannot be published in the same season as each other. K and N must be published in the same season as each other. If K is published in the fall, O must also be published in the fall. If M is published in the fall, N must be published in the spring
Question: If M is published in the fall, which one of the following is a pair of cookbooks that could both be published in the fall along with M?
Choices:
  A: K and 0
  B: L and N
  C: L and 0
  D: N and P
  E: 0 and P
",C,A,A,C,N,A,A,A,C,A,A,C,,0,476,1040,1516,
2024-06-09 23:54:32,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,78,agi-eval/lsat-ar,16,Law,"Topic: Law
Context: At a concert, exactly eight compositions—F, H, L, O, P, R, S, and T—are to be performed exactly once each, consecutively and one composition at a time. The order of their performance must satisfy the following conditions: T is performed either immediately before F or immediately after R. At least two compositions are performed either after F and before R, or after R and before F. O is performed either first or fifth. The eighth composition performed is either L or H. P is performed at some time before S. At least one composition is performed either after O and before S, or after S and before O.
Question: If S is performed fourth, which one of the following could be an accurate list of the compositions performed first, second, and third, respectively?
Choices:
  A: F, H, P
  B: H, P. L
  C: O, P, R
  D: O, P, T
  E: P, R, T
",D,D,D,D,D,D,A,D,,D,D,C,,0,500,3540,4040,
2024-06-09 23:54:48,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,79,agi-eval/lsat-ar,31,Law,"Topic: Law
Context: A loading dock consists of exactly six bays numbered 1 through 6 consecutively from one side of the dock to the other. Each bay is holding a different one of exactly six types of cargo—fuel, grain, livestock, machinery, produce, or textiles. The following apply: The bay holding grain has a higher number than the bay holding livestock. The bay holding livestock has a higher number than the bay holding textiles. The bay holding produce has a higher number than the bay holding fuel. The bay holding textiles is next to the bay holding produce.
Question: Which one of the following CANNOT be the type of cargo held in bay 4?
Choices:
  A: grain
  B: livestock
  C: machinery
  D: produce
  E: textiles
",C,D,B,C,D,C,C,D,C,C,C,A,,0,450,1899,2349,
2024-06-09 23:54:52,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,80,agi-eval/lsat-ar,222,Law,"Topic: Law
Context: At an upcoming exhibition, four art students—Franz, Greene, Hidalgo, and Isaacs—will each display exactly two paintings—an oil and a watercolor. Exactly two paintings will be displayed on each of the walls of the exhibition room—walls 1, 2, 3, and 4—with one painting in the upper position and one in the lower position. The following conditions will apply: No wall has only watercolors displayed on it. No wall has the work of only one student displayed on it. No wall has both a painting by Franz and a painting by Isaacs displayed on it. Greene's watercolor is displayed in the upper position of the wall on which Franz's oil is displayed. Isaacs's oil is displayed in the lower position of wall 4.
Question: If Greene's oil is displayed on the same wall as Franz's watercolor, which one of the following must be true?
Choices:
  A: Greene's oil is displayed in an upper position.
  B: Hidalgo's watercolor is displayed on the same wall as Isaacs's watercolor.
  C: Hidalgo's oil is displayed in an upper position.
  D: Hidalgo's oil is displayed on the same wall as Isaacs's watercolor.
  E: Isaacs's watercolor is displayed in a lower position.
",E,E,C,E,C,E,E,A,E,C,E,D,,0,567,2536,3103,
2024-06-09 23:54:58,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,81,agi-eval/lsat-ar,79,Law,"Topic: Law
Context: A shopping center has exactly seven spaces—space 1 through space 7—arranged in a straight row. Seven businesses—an optometrist, a pharmacy, two restaurants, a shoe store, a toy store, and a veterinarian—will be located in the shopping center, one in each space. The locations of the businesses are subject to the following constraints: The pharmacy must be at one end of the row and one of the restaurants at the other. The two restaurants must be separated by at least two other businesses. The pharmacy must be next to either the optometrist or the veterinarian. The toy store cannot be next to the veterinarian.
Question: If the optometrist is next to the shoe store, the businesses immediately on either side of this pair must be
Choices:
  A: the pharmacy and a restaurant
  B: the pharmacy and the toy store
  C: the two restaurants
  D: a restaurant and the toy store
  E: a restaurant and the veterinarian
",B,A,A,B,B,B,B,D,A,A,B,D,,0,493,2257,2750,
2024-06-09 23:55:03,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,82,agi-eval/lsat-ar,41,Law,"Topic: Law
Context: A bakery makes exactly three kinds of cookie—oatmeal, peanut butter, and sugar. Exactly three batches of each kind of cookie are made each week (Monday through Friday) and each batch is made, from start to finish, on a single day. The following conditions apply: No two batches of the same kind of cookie are made on the same day. At least one batch of cookies is made on Monday. The second batch of oatmeal cookies is made on the same day as the first batch of peanut butter cookies. The second batch of sugar cookies is made on Thursday.
Question: If the number of batches made on Friday is exactly one, then which one of the following could be true?
Choices:
  A: The first batch of sugar cookies is made on Monday.
  B: The first batch of oatmeal cookies is made on Tuesday.
  C: The third batch of oatmeal cookies is made on Friday.
  D: The first batch of peanut butter cookies is made on Wednesday.
  E: The second batch of peanut butter cookies is made on Tuesday.
",C,D,D,C,A,E,C,,C,E,C,A,,0,508,3337,3845,
2024-06-09 23:55:10,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,83,agi-eval/lsat-ar,180,Law,"Topic: Law
Context: Exactly five students—Grecia, Hakeem, Joe, Katya, and Louise—are to work at a campus art gallery during a special exhibit that runs for exactly five days, Monday through Friday. Each day is divided into two nonoverlapping shifts—first and second—with each student working exactly two shifts. Each shift is worked by exactly one of the students according to the following scheduling restrictions: No student works both shifts of any day. On two consecutive days, Louise works the second shift. On two nonconsecutive days, Grecia works the first shift. Katya works on Tuesday and Friday. Hakeem and Joe work on the same day as each other at least once. Grecia and Louise never work on the same day as each other.
Question: Which one of the following is an acceptable schedule for the publication of the cookbooks?
Choices:
  A: fall: K, L, M, and O spring: N and P
  B: fall: K, L, N, and O spring: M and P
  C: fall: K, L, N, and P spring: M and O
  D: fall: K, M, N, and O spring: L and P
  E: fall: M and O spring: K, L, N, and P
",N,N,N,N,N,N,N,N,N,N,N,E,,0,562,662,1224,
2024-06-09 23:55:12,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,84,agi-eval/lsat-ar,129,Law,"Topic: Law
Context: Exactly five movies are showing at the repertory theater this evening: a horror film, a mystery, a romance, a sci-fi film, and a western. Each movie is shown exactly once, on one of the theater's three screens: screens 1, 2, and 3. Screens 1 and 2 show two movies each, one beginning at 7 P.M. and the other at 9 P.M.; screen 3 shows exactly one movie, at 8 P.M. The following conditions apply to this evening's schedule: The western begins at some time before the horror film does. The sci-fi film is not shown on screen 3. The romance is not shown on screen 2. The horror film and the mystery are shown on different screens.
Question: Which one of the following CANNOT be an accurate list of the movies scheduled to be shown on screen 2 this evening, listing the 7 P.M. movie first?
Choices:
  A: the sci-fi film, the horror film
  B: the sci-fi film, the mystery
  C: the sci-fi film, the western
  D: the western, the horror film
  E: the western, the mystery
",D,A,D,A,C,C,D,C,C,A,C,D,,0,540,2054,2594,
2024-06-09 23:55:16,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,85,agi-eval/lsat-ar,80,Law,"Topic: Law
Context: A shopping center has exactly seven spaces—space 1 through space 7—arranged in a straight row. Seven businesses—an optometrist, a pharmacy, two restaurants, a shoe store, a toy store, and a veterinarian—will be located in the shopping center, one in each space. The locations of the businesses are subject to the following constraints: The pharmacy must be at one end of the row and one of the restaurants at the other. The two restaurants must be separated by at least two other businesses. The pharmacy must be next to either the optometrist or the veterinarian. The toy store cannot be next to the veterinarian.
Question: If the shoe store is in space 4, which one of the following must be true?
Choices:
  A: The optometrist is next to a restaurant.
  B: The pharmacy is next to the veterinarian.
  C: A restaurant is next to the toy store.
  D: The shoe store is next to the toy store.
  E: The shoe store is next to the veterinarian.
",A,B,C,A,B,B,C,C,B,B,B,B,,1,505,3395,3900,
2024-06-09 23:55:23,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,86,agi-eval/lsat-ar,152,Law,"Topic: Law
Context: Three rugs will be woven out of colored thread. Six colors of thread are available—forest, olive, peach, turquoise, white, and yellow—exactly five of which will be used to weave the rugs. Each color that is used will be used in only one of the rugs. The rugs are either solid—woven in a single color—or multicolored. The rugs must be woven according to the following rules: In any rug in which white is used, two other colors are also used. In any rug in which olive is used, peach is also used. Forest and turquoise are not used together in a rug. Peach and turquoise are not used together in a rug. Peach and yellow are not used together in a rug.
Question: If there are exactly two solid rugs, then the colors of those two rugs CANNOT be
Choices:
  A: forest and peach
  B: forest and yellow
  C: peach and turquoise
  D: peach and yellow
  E: turquoise and yellow
",A,A,A,D,A,N,C,A,A,A,A,D,,0,497,2313,2810,
2024-06-09 23:55:27,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,87,agi-eval/lsat-ar,187,Law,"Topic: Law
Context: Seven workers—Quinn, Ruiz, Smith, Taylor, Verma, Wells, and Xue—are being considered for a special project. Exactly three of the workers will be selected to be project members, and exactly one of these project members will be the project leader. The selection is subject to the following constraints: Quinn or Ruiz can be a project member only if leading the project. If Smith is a project member, Taylor must also be. If Wells is a project member, neither Ruiz nor Verma can be.
Question: Verma could be the project leader if which one of the following is true?
Choices:
  A: Neither Quinn nor Smith is selected.
  B: Neither Ruiz nor Taylor is selected.
  C: Neither Smith nor Taylor is selected.
  D: Neither Smith nor Xue is selected.
  E: Neither Taylor nor Wells is selected.
",B,A,B,,B,B,A,B,A,D,B,A,,0,466,2494,2960,
2024-06-09 23:55:32,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,88,agi-eval/lsat-ar,95,Law,"Topic: Law
Context: A realtor will show a prospective buyer seven houses—J, K, L, M, N, 0, and P—during a single day. The first and second houses to be shown will be shown in the morning; the third, fourth, and fifth houses to be shown will be shown in the afternoon; the sixth and seventh houses to be shown will be shown in the evening. The houses will be shown according to the following rules: J must be shown in the evening. K cannot be shown in the morning. L must be shown at some time after K is shown and at some time before M is shown.
Question: Which one of the following must be true?
Choices:
  A: K is shown in the evening.
  B: L is shown in the afternoon.
  C: L is shown in the evening.
  D: M is shown in the morning.
  E: M is shown in the afternoon.
",B,E,E,E,E,E,E,B,E,B,E,B,,0,481,1507,1988,
2024-06-09 23:55:35,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,89,agi-eval/lsat-ar,57,Law,"Topic: Law
Context: A government needs to assign new ambassadors to Venezuela, Yemen, and Zambia. The candidates for these ambassadorships are Jaramillo, Kayne, Landon, Novetzke, and Ong. One ambassador will be assigned to each country, and no ambassador will be assigned to more than one country. The assignment of the ambassadors must meet the following constraints: Either Kayne or Novetzke, but not both, is assigned to one of the ambassadorships. If Jaramillo is assigned to one of the ambassadorships, then so is Kayne. If Ong is assigned as ambassador to Venezuela, Kayne is not assigned as ambassador to Yemen. If Landon is assigned to an ambassadorship, it is to Zambia.
Question: If Kayne is assigned as ambassador to Yemen, which one of the following must be true?
Choices:
  A: Jaramillo is assigned as ambassador to Venezuela.
  B: Landon is assigned as ambassador to Zambia.
  C: Ong is assigned as ambassador to Zambia.
  D: Jaramillo is not assigned to an ambassadorship.
  E: Ong is not assigned to an ambassadorship.
",D,B,B,B,A,C,D,A,A,B,B,A,,0,525,1466,1991,
2024-06-09 23:55:37,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,90,agi-eval/lsat-ar,142,Law,"Topic: Law
Context: A concert is given by a six-member band—guitarist, keyboard player, percussionist, saxophonist, trumpeter, violinist. During the concert, each member performs exactly one solo. The following restrictions apply: The guitarist does not perform the fourth solo. The percussionist performs a solo at some time before the keyboard player does. The keyboard player performs a solo at some time after the violinist does and at some time before the guitarist does. The saxophonist performs a solo at some time after either the percussionist does or the trumpeter does, but not both.
Question: Which one of the following CANNOT perform the third
Choices:
  A: guitarist
  B: keyboard player
  C: saxophonist
  D: trumpeter
  E: violinist
",A,D,A,C,C,B,A,D,E,N,A,A,,1,454,2380,2834,
2024-06-09 23:55:43,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,91,agi-eval/lsat-ar,204,Law,"Topic: Law
Context: A chorus director is planning to audition exactly six singers: Kammer, Lugo, Trillo, Waite, Yoshida, and Zinn. Kammer's audition and Lugo's audition will be recorded; the other four will not be. The six auditions are to take place one after the other on a single day, in accordance with the following conditions: The fourth audition cannot be recorded. The fifth audition must be recorded. Waite's audition must take place earlier than the two recorded auditions. Kammer's audition must take place earlier than Trillo's audition. Zinn's audition must take place earlier than Yoshida's audition.
Question: Which one of the following could be the sixth audition?
Choices:
  A: Kammer's audition
  B: Lugo's audition
  C: Trillo's audition
  D: Waite's audition
  E: Zinn's audition
",B,E,E,B,C,C,C,C,C,B,C,C,,1,476,1656,2132,
2024-06-09 23:55:53,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,92,agi-eval/lsat-ar,170,Law,"Topic: Law
Context: In the Lifestyle, Metro, and Sports sections of tomorrow's newspaper, a total of six different photographs are to appear, exactly two photographs per section. Each of the available photographs was taken by one of three photographers: Fuentes, Gagnon, and Hue. Selection of the photographs is constrained by the following conditions: For each photographer, at least one but no more than three of that photographers photographs must appear. At least one photograph in the Lifestyle section must be by a photographer who has at least one photograph in the Metro section. The number of Hue's photographs in the Lifestyle section must be the same as the number of Fuentes photographs in the Sports section. None of Gagnon's photographs can be in the Sports section.
Question: If one photograph in the Lifestyle section is by Gagnon and one is by Hue, then which one of the following must be true?
Choices:
  A: Exactly one photograph in the Metro section is by Fuentes.
  B: Exactly one photograph in the Metro section is by Gagnon.
  C: Both photographs in the Metro section are by Gagnon.
  D: Exactly one photograph in the Sports section is by Hue.
  E: Both photographs in the Sports section are by Hue.
",B,N,B,D,A,A,B,A,A,B,B,D,,0,543,2272,2815,
2024-06-09 23:55:57,gpt-35-turbo,chain_of_thought,lsat-ar-100,0.2,93,agi-eval/lsat-ar,40,Law,"Topic: Law
Context: A bakery makes exactly three kinds of cookie—oatmeal, peanut butter, and sugar. Exactly three batches of each kind of cookie are made each week (Monday through Friday) and each batch is made, from start to finish, on a single day. The following conditions apply: No two batches of the same kind of cookie are made on the same day. At least one batch of cookies is made on Monday. The second batch of oatmeal cookies is made on the same day as the first batch of peanut butter cookies. The second batch of sugar cookies is made on Thursday.
Question: If no batch of cookies is made on Wednesday, then which one of the following must be true?
Choices:
  A: Exactly three batches of cookies are made on Tuesday.
  B: Exactly three batches of cookies are made on Friday.
  C: At least two batches of cookies are made on Monday.
  D: At least two batches of cookies are made on Thursday.
  E: Fewer batches of cookies are made on Monday than on Tuesday.
",C,C,N,B,B,D,B,B,B,A,B,D,,0,502,2837,3339,
